"captured_at_jst","source","vehicle_id","vehicle_label","trip_id","route_id","route_short_name","route_display_name","destination","latitude","longitude","current_status","stop_id","stop_name","next_stop_name","current_stop_name","timestamp","feed_timestamp"
"2026-05-08 11:25:58","odpt","W408","W408","72006-3-81-170-1120","045","木11甲","木11甲 東陽町駅前行","東陽町駅前","35.662731","139.823837","IN_TRANSIT_TO","2210-01","東京地下鉄総合運動場前","東京地下鉄総合運動場前",,"1778207076","1778207149"
"2026-05-08 11:25:58","odpt","Y482","Y482","72006-3-81-170-1100","045","木11甲","木11甲 東陽町駅前行","東陽町駅前","35.634663","139.834641","IN_TRANSIT_TO","2039-01","新木場三丁目","新木場三丁目",,"1778207130","1778207149"
"2026-05-08 11:25:58","odpt","Y477","Y477","72102-1-81-170-1058","046","錦13","錦13 豊洲駅前行","豊洲駅前","35.656857","139.804413","IN_TRANSIT_TO","0167-01","枝川一丁目","枝川一丁目",,"1778207094","1778207149"
"2026-05-08 11:25:58","odpt","H987","H987","72106-1-81-170-1111","046","錦13","錦13 深川車庫前行","深川車庫前","35.677933","139.811996","IN_TRANSIT_TO","0807-02","千石一丁目(せんごくいっちょうめ（こうとうく）)","千石一丁目(せんごくいっちょうめ（こうとうく）)",,"1778207083","1778207149"
"2026-05-08 11:25:58","odpt","W405","W405","72106-2-81-170-1108","046","錦13","錦13 錦糸町駅前行","錦糸町駅前","35.661587","139.806137","IN_TRANSIT_TO","0594-01","塩浜二丁目","塩浜二丁目",,"1778207104","1778207149"
"2026-05-08 11:25:58","odpt","V313","V313","72112-1-81-170-1124","046","錦13","錦13 晴海埠頭行","晴海埠頭","35.695892","139.814529","IN_TRANSIT_TO","0442-01","錦糸町駅前","錦糸町駅前",,"1778207067","1778207149"
"2026-05-08 11:25:58","odpt","E122","E122","72112-1-81-170-1047","046","錦13","錦13 晴海埠頭行","晴海埠頭","35.6548","139.795258","IN_TRANSIT_TO","1025-03","豊洲駅前","豊洲駅前",,"1778207091","1778207149"
"2026-05-08 11:25:58","odpt","W406","W406","72112-2-81-170-1047","046","錦13","錦13 錦糸町駅前行","錦糸町駅前","35.683964","139.811157","IN_TRANSIT_TO","0191-02","扇橋一丁目","扇橋一丁目",,"1778207078","1778207149"
"2026-05-08 11:25:58","odpt","B752","B752","72201-1-81-170-1102","049","東15","東15 東京駅八重洲口行","東京駅八重洲口","35.655811","139.78093","IN_TRANSIT_TO","1253-02","晴海三丁目","晴海三丁目",,"1778207039","1778207149"
"2026-05-08 11:25:58","odpt","B783","B783","72201-2-81-170-1114","049","東15","東15 深川車庫前行","深川車庫前","35.674759","139.781097","IN_TRANSIT_TO","0689-01","新川二丁目","新川二丁目",,"1778207046","1778207149"
"2026-05-08 11:25:58","odpt","C235","C235","72201-2-81-170-1046","049","東15","東15 深川車庫前行","深川車庫前","35.652672","139.798676","IN_TRANSIT_TO","0619-02","深川五中前","深川五中前",,"1778207045","1778207149"
"2026-05-08 11:25:58","odpt","B758","B758","61601-1-65-170-1050","051","錦18","錦18 国際展示場駅前行","国際展示場駅前","35.645264","139.82637","IN_TRANSIT_TO","0690-03","新木場駅前（構内）","新木場駅前（構内）",,"1778206859","1778207149"
"2026-05-08 11:25:58","odpt","C285","C285","61601-2-65-170-1050","051","錦18","錦18 錦糸町駅前行","錦糸町駅前","35.690002","139.826187","IN_TRANSIT_TO","1140-04","西大島駅前","西大島駅前",,"1778207093","1778207149"
"2026-05-08 11:25:58","odpt","G790","G790","61302-2-65-170-1119","053","陽20","陽20 東陽町駅前行","東陽町駅前","35.681362","139.844437","IN_TRANSIT_TO","1294-02","東砂三丁目","東砂三丁目",,"1778207066","1778207149"
"2026-05-08 11:25:58","odpt","K258","K258","73002-1-81-170-1118","050","東16","東16 東京ビッグサイト行","東京ビッグサイト","35.675846","139.780258","IN_TRANSIT_TO","2122-01","新川","新川",,"1778207074","1778207149"
"2026-05-08 11:25:58","odpt","D111","D111","73002-1-81-170-1106","050","東16","東16 東京ビッグサイト行","東京ビッグサイト","35.658676","139.79277","IN_TRANSIT_TO","1026-02","ＩＨＩ前","ＩＨＩ前",,"1778207127","1778207149"
"2026-05-08 11:25:58","odpt","G710","G710","73002-1-81-170-1056","050","東16","東16 東京ビッグサイト行","東京ビッグサイト","35.647064","139.80191","IN_TRANSIT_TO","0622-02","東雲一丁目","東雲一丁目",,"1778207086","1778207149"
"2026-05-08 11:25:58","odpt","M453","M453","73002-1-81-170-1047","050","東16","東16 東京ビッグサイト行","東京ビッグサイト","35.639725","139.793686","IN_TRANSIT_TO","2594-01","かえつ学園西","かえつ学園西",,"1778207068","1778207149"
"2026-05-08 11:25:58","odpt","F652","F652","73002-1-81-170-1039","050","東16","東16 東京ビッグサイト行","東京ビッグサイト","35.629425","139.789566","IN_TRANSIT_TO","2171-01","フェリー埠頭入口","フェリー埠頭入口",,"1778206993","1778207149"
"2026-05-08 11:25:58","odpt","F650","F650","73002-2-81-170-1121","050","東16","東16 東京駅八重洲口行","東京駅八重洲口","35.63068","139.78746","IN_TRANSIT_TO","2586-02","武蔵野大学前","武蔵野大学前",,"1778207130","1778207149"
"2026-05-08 11:25:58","odpt","E120","E120","73002-2-81-170-1110","050","東16","東16 東京駅八重洲口行","東京駅八重洲口","35.646797","139.80159","IN_TRANSIT_TO","0622-01","東雲一丁目","東雲一丁目",,"1778207106","1778207149"
"2026-05-08 11:25:58","odpt","F654","F654","73002-2-81-170-1059","050","東16","東16 東京駅八重洲口行","東京駅八重洲口","35.657604","139.793228","IN_TRANSIT_TO","1026-01","ＩＨＩ前","ＩＨＩ前",,"1778207058","1778207149"
"2026-05-08 11:25:58","odpt","M451","M451","73005-2-81-170-1103","050","東16","東16 東京駅八重洲口行","東京駅八重洲口","35.669006","139.785034","IN_TRANSIT_TO","2305-01","リバーシティ２１","リバーシティ２１",,"1778207059","1778207149"
"2026-05-08 11:25:58","odpt","G712","G712","73007-1-81-170-1112","050","東16","東16 深川車庫前行","深川車庫前","35.673397","139.783203","IN_TRANSIT_TO","2162-01","住友ツインビル前","住友ツインビル前",,"1778207089","1778207149"
"2026-05-08 11:25:58","odpt","F141","F141","72704-1-81-170-1053","052","門19","門19 門前仲町行","門前仲町","35.660591","139.793518","IN_TRANSIT_TO","1028-01","豊洲一丁目","豊洲一丁目",,"1778207101","1778207149"
"2026-05-08 11:25:58","odpt","X274","X274","72704-2-81-170-1057","052","門19","門19 東京ビッグサイト行","東京ビッグサイト","35.640858","139.804276","IN_TRANSIT_TO","2102-03","東雲駅前","東雲駅前",,"1778207041","1778207149"
"2026-05-08 11:25:58","odpt","D114","D114","69201-1-77-170-1115","056","西葛20甲","西葛20甲 なぎさニュータウン行","なぎさニュータウン","35.654175","139.869888","IN_TRANSIT_TO","0316-01","葛西南高校前","葛西南高校前",,"1778207043","1778207149"
"2026-05-08 11:25:58","odpt","Z543","Z543","69201-2-77-170-1114","056","西葛20甲","西葛20甲 西葛西駅前行","西葛西駅前","35.655876","139.8685","IN_TRANSIT_TO","0721-01","新田","新田",,"1778207020","1778207149"
"2026-05-08 11:25:58","odpt","H976","H976","69202-1-77-170-1119","057","西葛20乙","西葛20乙 葛西臨海公園駅前行","葛西臨海公園駅前","35.657364","139.861191","IN_TRANSIT_TO","0724-02","新田住宅","新田住宅",,"1778207002","1778207149"
"2026-05-08 11:25:58","odpt","B774","B774","69202-2-77-170-1125","057","西葛20乙","西葛20乙 西葛西駅前行","西葛西駅前","35.643967","139.862228","IN_TRANSIT_TO","2189-02","葛西臨海公園駅前","葛西臨海公園駅前",,"1778207100","1778207149"
"2026-05-08 11:25:58","odpt","Z525","Z525","64601-1-69-170-1045","059","門21","門21 門前仲町行","門前仲町","35.675171","139.802185","IN_TRANSIT_TO","2172-01","冬木","冬木",,"1778207059","1778207149"
"2026-05-08 11:25:58","odpt","Z527","Z527","64601-2-69-170-1055","059","門21","門21 東大島駅前行","東大島駅前","35.675785","139.838226","IN_TRANSIT_TO","1295-01","東砂四丁目","東砂四丁目",,"1778207105","1778207149"
"2026-05-08 11:25:58","odpt","L183","L183","60001-1-85-170-1105","058","亀21","亀21 亀戸駅前行","亀戸駅前","35.675735","139.83728","IN_TRANSIT_TO","1295-02","東砂四丁目","東砂四丁目",,"1778207024","1778207149"
"2026-05-08 11:25:58","odpt","E525","E525","60001-2-85-170-1100","058","亀21","亀21 東陽町駅前行","東陽町駅前","35.6698","139.837509","IN_TRANSIT_TO","1539-02","元八幡","元八幡",,"1778207099","1778207149"
"2026-05-08 11:25:58","odpt","G727","G727","68501-1-77-170-1124","060","新小21","新小21 新小岩駅前行","新小岩駅前","35.664135","139.859055","IN_TRANSIT_TO","1146-03","西葛西駅前","西葛西駅前",,"1778207049","1778207149"
"2026-05-08 11:25:58","odpt","W396","W396","68501-1-77-170-1115","060","新小21","新小21 新小岩駅前行","新小岩駅前","35.677101","139.853226","IN_TRANSIT_TO","1608-02","六軒町","六軒町",,"1778207069","1778207149"
"2026-05-08 11:25:58","odpt","L361","L361","68501-1-77-170-1106","060","新小21","新小21 新小岩駅前行","新小岩駅前","35.683411","139.864288","IN_TRANSIT_TO","2032-01","船堀駅前","船堀駅前",,"1778206939","1778207149"
"2026-05-08 11:25:58","odpt","Z551","Z551","68501-1-77-170-1057","060","新小21","新小21 新小岩駅前行","新小岩駅前","35.695301","139.867691","IN_TRANSIT_TO","1281-01","東小松川二丁目","東小松川二丁目",,"1778207021","1778207149"
"2026-05-08 11:25:58","odpt","F660","F660","68501-1-77-170-1048","060","新小21","新小21 新小岩駅前行","新小岩駅前","35.714909","139.86145","IN_TRANSIT_TO","0697-01","新小岩一丁目","新小岩一丁目",,"1778207127","1778207149"
"2026-05-08 11:25:58","odpt","Z557","Z557","68501-2-77-170-1121","060","新小21","新小21 西葛西駅前行","西葛西駅前","35.712532","139.864243","IN_TRANSIT_TO","1435-01","松島三丁目","松島三丁目",,"1778207077","1778207149"
"2026-05-08 11:25:58","odpt","E129","E129","68501-2-77-170-1112","060","新小21","新小21 西葛西駅前行","西葛西駅前","35.706993","139.867874","IN_TRANSIT_TO","0171-01","江戸川区役所前","江戸川区役所前",,"1778206990","1778207149"
"2026-05-08 11:25:58","odpt","E483","E483","68501-2-77-170-1103","060","新小21","新小21 西葛西駅前行","西葛西駅前","35.689281","139.866699","IN_TRANSIT_TO","1434-02","松江第一中学校前","松江第一中学校前",,"1778206855","1778207149"
"2026-05-08 11:25:58","odpt","W398","W398","68501-2-77-170-1054","060","新小21","新小21 西葛西駅前行","西葛西駅前","35.67395","139.853333","IN_TRANSIT_TO","0522-01","小島","小島",,"1778207103","1778207149"
"2026-05-08 11:25:58","odpt","W463","W463","52101-1-57-170-1119","062","里22","里22 亀戸駅前行","亀戸駅前","35.728756","139.777466","IN_TRANSIT_TO","1308-04","東日暮里三丁目","東日暮里三丁目",,"1778207017","1778207149"
"2026-05-08 11:25:58","odpt","B797","B797","52101-1-57-170-1100","062","里22","里22 亀戸駅前行","亀戸駅前","35.728497","139.806213","IN_TRANSIT_TO","1218-01","橋場二丁目","橋場二丁目",,"1778207007","1778207149"
"2026-05-08 11:25:58","odpt","B799","B799","52101-1-57-170-1042","062","里22","里22 亀戸駅前行","亀戸駅前","35.702461","139.825562","IN_TRANSIT_TO","0371-04","亀戸四丁目","亀戸四丁目",,"1778207048","1778207149"
"2026-05-08 11:25:58","odpt","M433","M433","52101-2-57-170-1117","062","里22","里22 日暮里駅前行","日暮里駅前","35.713703","139.826645","IN_TRANSIT_TO","1064-02","中居堀","中居堀",,"1778207126","1778207149"
"2026-05-08 11:25:58","odpt","G737","G737","52101-2-57-170-1058","062","里22","里22 日暮里駅前行","日暮里駅前","35.728855","139.798889","IN_TRANSIT_TO","1115-04","泪橋","泪橋",,"1778207085","1778207149"
"2026-05-08 11:25:58","odpt","E538","E538","52104-2-57-170-1110","062","里22","里22 南千住車庫前行","南千住車庫前","35.733276","139.787247","IN_TRANSIT_TO","0067-01","荒川一丁目","荒川一丁目",,"1778207020","1778207149"
"2026-05-08 11:25:58","odpt","C261","C261","69301-1-77-170-1120","061","葛西21","葛西21 葛西臨海公園駅前行","葛西臨海公園駅前","35.659424","139.879776","IN_TRANSIT_TO","2394-01","東葛西六丁目","東葛西六丁目",,"1778207123","1778207149"
"2026-05-08 11:25:58","odpt","E503","E503","69301-1-77-170-1109","061","葛西21","葛西21 葛西臨海公園駅前行","葛西臨海公園駅前","35.646393","139.875824","IN_TRANSIT_TO","2274-02","南葛西会館前","南葛西会館前",,"1778207106","1778207149"
"2026-05-08 11:25:58","odpt","E487","E487","69308-2-77-170-1116","061","葛西21","葛西21 葛西駅前行","葛西駅前","35.646397","139.875717","IN_TRANSIT_TO","2274-01","南葛西会館前","南葛西会館前",,"1778207069","1778207149"
"2026-05-08 11:25:58","odpt","K289","K289","69308-2-77-170-1104","061","葛西21","葛西21 葛西駅前行","葛西駅前","35.659634","139.876389","IN_TRANSIT_TO","2392-02","第二葛西小学校入口","第二葛西小学校入口",,"1778207067","1778207149"
"2026-05-08 11:25:58","odpt","F668","F668","65001-2-69-170-1120","066","葛西22","葛西22 葛西駅前行","葛西駅前","35.680744","139.887085","IN_TRANSIT_TO","2585-02","今井児童交通公園前","今井児童交通公園前",,"1778207130","1778207149"
"2026-05-08 11:25:58","odpt","B761","B761","60202-1-65-170-1123","063","東22","東22 東陽町駅前行","東陽町駅前","35.695889","139.814301","IN_TRANSIT_TO","0442-03","錦糸町駅前","錦糸町駅前",,"1778206978","1778207149"
"2026-05-08 11:25:58","odpt","F619","F619","60202-1-65-170-1112","063","東22","東22 東陽町駅前行","東陽町駅前","35.67836","139.816055","IN_TRANSIT_TO","0809-01","千石二丁目(せんごくにちょうめ（こうとうく）)","千石二丁目(せんごくにちょうめ（こうとうく）)",,"1778207060","1778207149"
"2026-05-08 11:25:58","odpt","H969","H969","60202-2-65-170-1121","063","東22","東22 錦糸町駅前行","錦糸町駅前","35.675179","139.815933","IN_TRANSIT_TO","1027-02","豊住橋","豊住橋",,"1778207045","1778207149"
"2026-05-08 11:25:58","odpt","E509","E509","60202-2-65-170-1115","063","東22","東22 錦糸町駅前行","錦糸町駅前","35.683388","139.81601","IN_TRANSIT_TO","0192-02","扇橋二丁目","扇橋二丁目",,"1778207001","1778207149"
"2026-05-08 11:25:58","odpt","G792","G792","60204-1-65-170-1117","063","東22","東22 東京駅丸の内北口行","東京駅丸の内北口","35.685825","139.816086","IN_TRANSIT_TO","0578-01","猿江二丁目","猿江二丁目",,"1778207027","1778207149"
"2026-05-08 11:25:58","odpt","W437","W437","60204-1-65-170-1100","063","東22","東22 東京駅丸の内北口行","東京駅丸の内北口","35.669418","139.803436","IN_TRANSIT_TO","0426-01","木場二丁目","木場二丁目",,"1778207030","1778207149"
"2026-05-08 11:25:58","odpt","A597","A597","60204-1-65-170-1043","063","東22","東22 東京駅丸の内北口行","東京駅丸の内北口","35.682095","139.774475","IN_TRANSIT_TO","1185-03","日本橋","日本橋",,"1778207042","1778207149"
"2026-05-08 11:25:58","odpt","W441","W441","60204-2-65-170-1112","063","東22","東22 錦糸町駅前行","錦糸町駅前","35.677162","139.785233","IN_TRANSIT_TO","0159-01","永代橋","永代橋",,"1778207104","1778207149"
"2026-05-08 11:25:58","odpt","B759","B759","60204-2-65-170-1055","063","東22","東22 錦糸町駅前行","錦糸町駅前","35.669556","139.813736","IN_TRANSIT_TO","0987-02","東陽操車所前","東陽操車所前",,"1778207061","1778207149"
"2026-05-08 11:25:58","odpt","E492","E492","60204-2-65-170-1037","063","東22","東22 錦糸町駅前行","錦糸町駅前","35.691303","139.815414","IN_TRANSIT_TO","1533-02","毛利二丁目","毛利二丁目",,"1778207024","1778207149"
"2026-05-08 11:25:58","odpt","L365","L365","68801-1-77-170-1125","068","新小22","新小22 新小岩駅前行","新小岩駅前","35.663258","139.872879","IN_TRANSIT_TO","0307-05","葛西駅前","葛西駅前",,"1778207101","1778207149"
"2026-05-08 11:25:58","odpt","G723","G723","68801-1-77-170-1112","068","新小22","新小22 新小岩駅前行","新小岩駅前","35.680878","139.887054","IN_TRANSIT_TO","2585-01","今井児童交通公園前","今井児童交通公園前",,"1778207034","1778207149"
"2026-05-08 11:25:58","odpt","G731","G731","68801-1-77-170-1059","068","新小22","新小22 新小岩駅前行","新小岩駅前","35.695843","139.871307","IN_TRANSIT_TO","1433-03","松江","松江",,"1778206999","1778207149"
"2026-05-08 11:25:58","odpt","B772","B772","68801-1-77-170-1046","068","新小22","新小22 新小岩駅前行","新小岩駅前","35.714909","139.86145","IN_TRANSIT_TO","0697-01","新小岩一丁目","新小岩一丁目",,"1778207100","1778207149"
"2026-05-08 11:25:58","odpt","C262","C262","68801-2-77-170-1117","068","新小22","新小22 葛西駅前行","葛西駅前","35.710171","139.866074","IN_TRANSIT_TO","0172-01","江戸川高校前","江戸川高校前",,"1778206992","1778207149"
"2026-05-08 11:25:58","odpt","F662","F662","68801-2-77-170-1104","068","新小22","新小22 葛西駅前行","葛西駅前","35.690601","139.878418","IN_TRANSIT_TO","0104-02","一之江五丁目","一之江五丁目",,"1778207104","1778207149"
"2026-05-08 11:25:58","odpt","D352","D352","68801-2-77-170-1052","068","新小22","新小22 葛西駅前行","葛西駅前","35.67786","139.885422","IN_TRANSIT_TO","0646-02","下今井","下今井",,"1778207069","1778207149"
"2026-05-08 11:25:58","odpt","E446","E446","56208-1-61-170-1123","070","上23","上23 上野松坂屋前行","上野松坂屋前","35.706787","139.841797","IN_TRANSIT_TO","1341-01","平井駅前","平井駅前",,"1778207002","1778207149"
"2026-05-08 11:25:58","odpt","D325","D325","56208-1-61-170-1055","070","上23","上23 上野松坂屋前行","上野松坂屋前","35.708439","139.803497","IN_TRANSIT_TO","1414-04","本所吾妻橋","本所吾妻橋",,"1778207044","1778207149"
"2026-05-08 11:25:58","odpt","C252","C252","56208-2-61-170-1107","070","上23","上23 平井駅前行","平井駅前","35.711105","139.795349","IN_TRANSIT_TO","0032-01","浅草雷門","浅草雷門",,"1778207067","1778207149"
"2026-05-08 11:25:58","odpt","E453","E453","56208-2-61-170-1040","070","上23","上23 平井駅前行","平井駅前","35.715069","139.835159","IN_TRANSIT_TO","2205-04","平井七丁目第三アパート前","平井七丁目第三アパート前",,"1778207103","1778207149"
"2026-05-08 11:25:58","odpt","E457","E457","64201-1-69-170-1125","073","平23","平23 平井駅前行","平井駅前","35.663254","139.872711","IN_TRANSIT_TO","0307-03","葛西駅前","葛西駅前",,"1778207106","1778207149"
"2026-05-08 11:25:58","odpt","B767","B767","64201-2-69-170-1117","073","平23","平23 葛西駅前行","葛西駅前","35.699436","139.849792","IN_TRANSIT_TO","0552-01","小松川三丁目","小松川三丁目",,"1778207042","1778207149"
"2026-05-08 11:25:58","odpt","G796","G796","60701-3-65-170-1056","072","亀23","亀23 亀戸駅前行","亀戸駅前","35.665157","139.834183","IN_TRANSIT_TO","2458-01","江東高齢者医療センター","江東高齢者医療センター",,"1778207096","1778207149"
"2026-05-08 11:25:58","odpt","C255","C255","68101-1-77-170-1118","075","亀24","亀24 亀戸駅前行","亀戸駅前","35.683807","139.844833","IN_TRANSIT_TO","1293-01","東砂二丁目","東砂二丁目",,"1778207114","1778207149"
"2026-05-08 11:25:58","odpt","Z559","Z559","68101-2-77-170-1113","075","亀24","亀24 葛西橋行","葛西橋","35.690044","139.837296","IN_TRANSIT_TO","1095-01","中の橋通り","中の橋通り",,"1778207125","1778207149"
"2026-05-08 11:25:58","odpt","L362","L362","68101-2-77-170-1100","075","亀24","亀24 葛西橋行","葛西橋","35.675983","139.843201","IN_TRANSIT_TO","1296-01","東砂五丁目","東砂五丁目",,"1778207109","1778207149"
"2026-05-08 11:25:58","odpt","C267","C267","69101-1-77-170-1119","076","葛西24","葛西24 なぎさニュータウン行","なぎさニュータウン","35.675083","139.864441","IN_TRANSIT_TO","2082-02","宇喜田小学校","宇喜田小学校",,"1778207073","1778207149"
"2026-05-08 11:25:58","odpt","M470","M470","69101-1-77-170-1100","076","葛西24","葛西24 なぎさニュータウン行","なぎさニュータウン","35.653858","139.872635","IN_TRANSIT_TO","2031-02","葛西南高校入口","葛西南高校入口",,"1778207094","1778207149"
"2026-05-08 11:25:58","odpt","F661","F661","69101-2-77-170-1103","076","葛西24","葛西24 船堀駅前行","船堀駅前","35.672215","139.866028","IN_TRANSIT_TO","2083-01","宇喜田第一住宅","宇喜田第一住宅",,"1778207105","1778207149"
"2026-05-08 11:25:58","odpt","M473","M473","68006-1-77-170-1122","077","錦25出入","錦25出入 葛西駅前行","葛西駅前","35.668373","139.867615","IN_TRANSIT_TO","0310-03","江戸川車庫前","江戸川車庫前",,"1778206923","1778207149"
"2026-05-08 11:25:58","odpt","H980","H980","68001-1-77-170-1059","078","錦25","錦25 錦糸町駅前行","錦糸町駅前","35.666866","139.873138","IN_TRANSIT_TO","1106-02","長島町交差点","長島町交差点",,"1778207035","1778207149"
"2026-05-08 11:25:58","odpt","F664","F664","68001-1-77-170-1051","078","錦25","錦25 錦糸町駅前行","錦糸町駅前","35.678616","139.867279","IN_TRANSIT_TO","0763-01","陣屋橋","陣屋橋",,"1778207120","1778207149"
"2026-05-08 11:25:58","odpt","H975","H975","68001-1-77-170-1043","078","錦25","錦25 錦糸町駅前行","錦糸町駅前","35.684181","139.863785","IN_TRANSIT_TO","2032-06","船堀駅前","船堀駅前",,"1778207066","1778207149"
"2026-05-08 11:25:58","odpt","C264","C264","68001-1-77-170-1027","078","錦25","錦25 錦糸町駅前行","錦糸町駅前","35.697449","139.844269","IN_TRANSIT_TO","0806-01","浅間神社","浅間神社",,"1778207045","1778207149"
"2026-05-08 11:25:58","odpt","D314","D314","68001-1-77-170-1019","078","錦25","錦25 錦糸町駅前行","錦糸町駅前","35.696419","139.824554","IN_TRANSIT_TO","0368-11","亀戸駅通り","亀戸駅通り",,"1778207083","1778207149"
"2026-05-08 11:25:58","odpt","H978","H978","68001-2-77-170-1053","078","錦25","錦25 葛西駅前行","葛西駅前","35.697044","139.830978","IN_TRANSIT_TO","0372-02","亀戸六丁目","亀戸六丁目",,"1778207093","1778207149"
"2026-05-08 11:25:58","odpt","G732","G732","68001-2-77-170-1045","078","錦25","錦25 葛西駅前行","葛西駅前","35.699436","139.849792","IN_TRANSIT_TO","0552-01","小松川三丁目","小松川三丁目",,"1778207076","1778207149"
"2026-05-08 11:25:58","odpt","C263","C263","68001-2-77-170-1037","078","錦25","錦25 葛西駅前行","葛西駅前","35.699444","139.86792","IN_TRANSIT_TO","1280-03","東小松川一丁目","東小松川一丁目",,"1778207114","1778207149"
"2026-05-08 11:25:58","odpt","K290","K290","68001-2-77-170-1029","078","錦25","錦25 葛西駅前行","葛西駅前","35.671341","139.872223","IN_TRANSIT_TO","0312-02","葛西中学校前","葛西中学校前",,"1778207117","1778207149"
"2026-05-08 11:25:58","odpt","E486","E486","68809-1-77-170-1117","078","錦25","錦25 東小松川車庫前行","東小松川車庫前","35.676926","139.869583","IN_TRANSIT_TO","2382-01","船堀七丁目","船堀七丁目",,"1778207102","1778207149"
"2026-05-08 11:25:58","odpt","C253","C253","32501-1-61-170-1122","079","上26","上26 上野公園行","上野公園","35.701588","139.824615","IN_TRANSIT_TO","0371-01","亀戸四丁目","亀戸四丁目",,"1778207095","1778207149"
"2026-05-08 11:25:58","odpt","E450","E450","32501-2-61-170-1119","079","上26","上26 亀戸駅前行","亀戸駅前","35.709785","139.771912","IN_TRANSIT_TO","0132-08","上野公園","上野公園",,"1778206782","1778207149"
"2026-05-08 11:25:58","odpt","F671","F671","64101-1-69-170-1114","081","秋26","秋26 秋葉原駅前行","秋葉原駅前","35.669895","139.857986","IN_TRANSIT_TO","0136-02","宇喜田","宇喜田",,"1778207044","1778207149"
"2026-05-08 11:25:58","odpt","H982","H982","64101-1-69-170-1051","081","秋26","秋26 秋葉原駅前行","秋葉原駅前","35.682671","139.811646","IN_TRANSIT_TO","0191-04","扇橋一丁目","扇橋一丁目",,"1778207036","1778207149"
"2026-05-08 11:25:58","odpt","B769","B769","64101-1-69-170-1029","081","秋26","秋26 秋葉原駅前行","秋葉原駅前","35.692238","139.777252","IN_TRANSIT_TO","0129-01","岩本町一丁目","岩本町一丁目",,"1778206929","1778207149"
"2026-05-08 11:25:58","odpt","G718","G718","64101-2-69-170-1120","081","秋26","秋26 葛西駅前行","葛西駅前","35.696304","139.770813","IN_TRANSIT_TO","0784-05","須田町","須田町",,"1778207105","1778207149"
"2026-05-08 11:25:58","odpt","F669","F669","64101-2-69-170-1102","081","秋26","秋26 葛西駅前行","葛西駅前","35.687599","139.786835","IN_TRANSIT_TO","1324-01","久松町","久松町",,"1778207065","1778207149"
"2026-05-08 11:25:58","odpt","C275","C275","64101-2-69-170-1045","081","秋26","秋26 葛西駅前行","葛西駅前","35.682903","139.81929","IN_TRANSIT_TO","0193-02","扇橋三丁目","扇橋三丁目",,"1778207089","1778207149"
"2026-05-08 11:25:58","odpt","B766","B766","64101-2-69-170-1030","081","秋26","秋26 葛西駅前行","葛西駅前","35.670708","139.854034","IN_TRANSIT_TO","0314-01","葛西橋東詰","葛西橋東詰",,"1778207119","1778207149"
"2026-05-08 11:25:58","odpt","G785","G785","64001-1-69-170-1100","082","亀26","亀26 亀戸駅前行","亀戸駅前","35.696972","139.83551","IN_TRANSIT_TO","0373-02","亀戸七丁目","亀戸七丁目",,"1778207106","1778207149"
"2026-05-08 11:25:58","odpt","D338","D338","64001-2-69-170-1055","082","亀26","亀26 今井行","今井","35.685966","139.883575","IN_TRANSIT_TO","1445-02","一之江駅前","一之江駅前",,"1778207130","1778207149"
"2026-05-08 11:25:58","odpt","K284","K284","60501-1-77-170-1100","083","錦27","錦27 両国駅前行","両国駅前","35.702103","139.863831","IN_TRANSIT_TO","0551-01","小松川警察署前","小松川警察署前",,"1778207112","1778207149"
"2026-05-08 11:25:58","odpt","W400","W400","60501-2-77-170-1114","083","錦27","錦27 小岩駅前行","小岩駅前","35.695454","139.810303","IN_TRANSIT_TO","0494-01","江東橋","江東橋",,"1778207057","1778207149"
"2026-05-08 11:25:58","odpt","H979","H979","60501-2-77-170-1046","083","錦27","錦27 小岩駅前行","小岩駅前","35.707634","139.867661","IN_TRANSIT_TO","0171-02","江戸川区役所前","江戸川区役所前",,"1778206940","1778207149"
"2026-05-08 11:25:58","odpt","F665","F665","61101-1-77-170-1121","084","錦27－2","錦27－2 船堀駅前行","船堀駅前","35.728153","139.881851","IN_TRANSIT_TO","0649-02","下小岩小学校前","下小岩小学校前",,"1778207034","1778207149"
"2026-05-08 11:25:58","odpt","W394","W394","68602-1-77-170-1125","085","西葛27","西葛27 臨海町二丁目団地前行","臨海町二丁目団地前","35.664448","139.859116","IN_TRANSIT_TO","1146-04","西葛西駅前","西葛西駅前",,"1778207101","1778207149"
"2026-05-08 11:25:58","odpt","G730","G730","68602-2-77-170-1120","085","西葛27","西葛27 西葛西駅前行","西葛西駅前","35.653484","139.854004","IN_TRANSIT_TO","2449-03","東京臨海病院前","東京臨海病院前",,"1778206997","1778207149"
"2026-05-08 11:25:58","odpt","A595","A595","68609-1-77-170-1113","085","西葛27","西葛27 中左近橋行","中左近橋","35.653618","139.855972","IN_TRANSIT_TO","2109-01","臨海町一丁目","臨海町一丁目",,"1778207098","1778207149"
"2026-05-08 11:25:58","odpt","B771","B771","65304-3-69-170-1059","086","平28","平28 東大島駅前行","東大島駅前","35.69545","139.851685","IN_TRANSIT_TO","2390-01","チェリーガーデン前","チェリーガーデン前",,"1778207114","1778207149"
"2026-05-08 11:25:58","odpt","E458","E458","64501-1-69-170-1047","087","両28","両28 両国駅前行","両国駅前","35.699024","139.793976","IN_TRANSIT_TO","1602-01","旧安田庭園前","旧安田庭園前",,"1778206981","1778207149"
